universidad_id,universidad_nombre,universidad_fecha_fundacion,universidad_adscripcion,estado_id,nom_ent,municipio_id,nom_mun,localidad_id,nom_loc,universidad_calle_numero,universidad_colonia,universidad_cp,email,longitud,latitud,link_sic,fecha_mod,nom_ent_corto,fn_universidad_colonia,nom_ent_etq
1171,Tecnológico de Estudios Superiores de Chimalhuacán,11214,SEP/Tecnológico Nacional de México (TecNM),15,México,31,Chimalhuacán,1,Chimalhuacán,Primavera s/n,Col. Santa María Nativitas,56330,direccion@teschi.edu.mx,-98.92771,19.41227,http://sic.gob.mx/ficha.php?table=universidad&table_id=1171,1724776334,Estado de México,NA,Estado de México
3313,Escuela Normal Ignacio Manuel Altamirano,-4171,Secretaría de Educación Pública del Estado de México,15,México,31,Chimalhuacán,1,Chimalhuacán,Av. Arca de Noé s/n,Jardines de Acuitlapilco,56335,,-98.9304,19.42229,http://sic.gob.mx/ficha.php?table=universidad&table_id=3313,1650634752,Estado de México,NA,Estado de México
3339,Instituto Superior de Ciencias de la Educación del Estado de México,3287,Secretaría de Educación del Estado de México,15,México,33,Ecatepec de Morelos,1,Ecatepec de Morelos,Av de Los Maestros 1,San Cristobal Centro,55000,direcciongeneral@isceem.edu.mx,-99.04222,19.604,http://sic.gob.mx/ficha.php?table=universidad&table_id=3339,1562756931,Estado de México,NA,Estado de México
2347,"Centro Educativo Grupo CEDVA, Plantel Ecatepec",13879,"Grupo CEDVA, A.C.",15,México,33,Ecatepec de Morelos,1,Ecatepec de Morelos,"Vía Morelos 41, 20, y Km. 21.5",Col. San José Jajalpa,55090,atencion.cliente3@grupocedva.com,-99.03882,19.59196,http://sic.gob.mx/ficha.php?table=universidad&table_id=2347,1612264496,Estado de México,NA,Estado de México
3924,UNITEC Ecatepec - Universidad Tecnológica de México,NA,"Universidad Tecnológica de México, S.C.",15,México,33,Ecatepec de Morelos,1,Ecatepec de Morelos,Av. Central 375,Ejidos Tulpetlac,55107,informes@mail.unitec.mx,-99.04889,19.59907,http://sic.gob.mx/ficha.php?table=universidad&table_id=3924,1717007435,Estado de México,NA,Estado de México
3336,Instituto de Ortodoncia Bioprogesiva,6940,,15,México,33,Ecatepec de Morelos,1,Ecatepec de Morelos,Calle Coyotepec 30,Col. Altavilla,55390,ortoibo@hotmail.com,-99.08636,19.50989,http://sic.gob.mx/ficha.php?table=universidad&table_id=3336,1612266586,Estado de México,NA,Estado de México
605,Universidad San Carlos,120,,15,México,33,Ecatepec de Morelos,1,Ecatepec de Morelos,Vía Morelos 182 y 208,Nuevo Laredo,55080,contacto@sancarlos.edu.mx,-99.04222,19.57696,http://sic.gob.mx/ficha.php?table=universidad&table_id=605,1551102141,Estado de México,NA,Estado de México
1722,Centro Universitario Ecatepec,9756,Universidad Autónoma del Estado de México,15,México,33,Ecatepec de Morelos,1,Ecatepec de Morelos,José Revueltas 17,Col. Tierra Blanca,55020,redessociales@uaemex.mx,-99.05743,19.59776,http://sic.gob.mx/ficha.php?table=universidad&table_id=1722,1695637284,Estado de México,NA,Estado de México
3326,"Universidad Tres Culturas, Campus Ecatepec",4018,,15,México,33,Ecatepec de Morelos,1,Ecatepec de Morelos,Via Morelos núm. 230,Col. Santa María Tulpetlac,50250,,-99.04348,19.56913,http://sic.gob.mx/ficha.php?table=universidad&table_id=3326,1612871906,Estado de México,NA,Estado de México
2185,Universidad Privada del Estado de México<br> Campus Ecatepec Plantel I,11246,Universidad Privada del Estado de México,15,México,33,Ecatepec de Morelos,1,Ecatepec de Morelos,Av. Revolución 46,San Cristóbal  Centro,55000,contacto@upemex.edu.mx,-99.04947,19.6063,http://sic.gob.mx/ficha.php?table=universidad&table_id=2185,1551094997,Estado de México,NA,Estado de México
1201,Centro Universitario Interamericano,12053,Colegio Internacional de Turismo,15,México,33,Ecatepec de Morelos,1,Ecatepec de Morelos,Blvd. Insurgentes 153,Col. El Calvario,55020,ecatepec@cuni.edu.mx,-99.01866,19.58106,http://sic.gob.mx/ficha.php?table=universidad&table_id=1201,1563449078,Estado de México,NA,Estado de México
3881,"Universidad TecMilenio, campus Las Américas",NA,"Instituto Tecnológico y de Estudios Superiores de Monterrey (ITESM)/Ensañanza e Investigación Superior, A.C.",15,México,33,Ecatepec de Morelos,1,Ecatepec de Morelos,"Plaza Paseo Ventura, Lote 1 Av. Insurgentes Nte., Paseo de Las Américas Manzana 138",Col. La Américas,55076,informes@tecmilenio.edu.mx,-99.01897,19.5812,http://sic.gob.mx/ficha.php?table=universidad&table_id=3881,1703856378,Estado de México,NA,Estado de México
1158,Tecnológico de Estudios Superiores de Ecatepec (TESE),7557,"SEP/Tecnológico Nacional de México (TecNM), Gobierno del Estado",15,México,33,Ecatepec de Morelos,1,Ecatepec de Morelos,Av. Tecnológico s/n esq. Av. Carlos Hank González,Col. Valle de Anáhuac,55210,dir_decatepec@tecnm.mx,-99.04146,19.51163,http://sic.gob.mx/ficha.php?table=universidad&table_id=1158,1725285325,Estado de México,NA,Estado de México
374,"Universidad Insurgentes, Plantel Ecatepec",12130,Corporativo UIN,15,México,33,Ecatepec de Morelos,1,Ecatepec de Morelos,"Av. Central 10 Mz. núm. 531, Lote I 4",Cd. Azteca,55120,contacto.azteca@uinsurgentes.mx,-99.02603,19.53687,http://sic.gob.mx/ficha.php?table=universidad&table_id=374,1612277938,Estado de México,NA,Estado de México
2390,"Universidad Privada del Estado de México, Campus Ecatepec Plantel II",NA,Universidad Privada del Estado de México,15,México,33,Ecatepec de Morelos,1,Ecatepec de Morelos,Agricultura 41 esq. 5 de mayo,Col. San Cristóbal Centro,55000,,0,0,http://sic.gob.mx/ficha.php?table=universidad&table_id=2390,1618573766,Estado de México,NA,Estado de México
1177,Universidad Estatal del Valle de Ecatepec,11333,Secretaría de Educación del Gobierno del Estado de México,15,México,33,Ecatepec de Morelos,1,Ecatepec de Morelos,"Av. Central esq. Av. Leona Vicario, Secc. A",Col. Valle de Anáhuac,55210,uneve@uneve.edu.mx,-99.03836,19.51265,http://sic.gob.mx/ficha.php?table=universidad&table_id=1177,1563192716,Estado de México,NA,Estado de México
1483,"Universidad Insurgentes, Plantel Vía Morelos",13392,,15,México,33,Ecatepec de Morelos,1,Ecatepec de Morelos,Av. Vía Morelos 237,"Cerro Gordo, Santa Clara",55420,,-99.05484,19.54448,http://sic.gob.mx/ficha.php?table=universidad&table_id=1483,1550585734,Estado de México,NA,Estado de México
392,Universidad de Ecatepec,8946,,15,México,33,Ecatepec de Morelos,1,Ecatepec de Morelos,Benito Juárez Sur 6,Col. La Mora,55030,,-99.04715,19.60113,http://sic.gob.mx/ficha.php?table=universidad&table_id=392,1612276900,Estado de México,NA,Estado de México
1739,Universidad Oparin,1369,,15,México,33,Ecatepec de Morelos,1,Ecatepec de Morelos,Isabel la Católica 29,Col. San Cristóbal Centro,55000,oparinet_mx@yahoo.com.mx,-99.05252,19.60234,http://sic.gob.mx/ficha.php?table=universidad&table_id=1739,1550753716,Estado de México,NA,Estado de México
329,"Colegio Internacional de Turismo y Administración, plantel Victoria",12205,"Colegio Internacional de Turismo y Administración, S. C.",15,México,33,Ecatepec de Morelos,1,Ecatepec de Morelos,Vía José López Portillo 41,Col. La Joya Guadalupe Victoria,55010,informes@cuni.edu.mx,-99.06404,19.61623,http://sic.gob.mx/ficha.php?table=universidad&table_id=329,1677572997,Estado de México,NA,Estado de México
1716,Universidad Pedagógica Nacional sede San Cristóbal Ecatepec,4049,Secretaria de Educación Pública,15,México,33,Ecatepec de Morelos,1,Ecatepec de Morelos,Calle Leona Vicario s/n,Col. Valle de Anáhuac,55210,contacto@institutopeninsular.edu.mx,-99.04072,19.51506,http://sic.gob.mx/ficha.php?table=universidad&table_id=1716,1602663331,Estado de México,NA,Estado de México
4258,Universidad Mexiquense del Bicentenario sede Hueypoxtla,18628,Secretaría de Educación del Gobierno del Estado de México,15,México,36,Hueypoxtla,1,Hueypoxtla,Francisco Javier Mina s/n,Col. Juárez,55670,ueshueypoxtla@umb.mx,-99.06848,19.92078,http://sic.gob.mx/ficha.php?table=universidad&table_id=4258,1725388391,Estado de México,NA,Estado de México
4234,Tecnológico de Estudios Superiores de Huixquilucan,10092,SEP/Tecnológico Nacional de México (TecNM),15,México,37,Huixquilucan,1,Huixquilucan de Degollado,Paraje El Río s/n,La Magdalena,52773,dir.tes_huixquilucan@hotmail.com,-99.31662,19.40954,http://sic.gob.mx/ficha.php?table=universidad&table_id=4234,1724700610,Estado de México,NA,Estado de México
4261,Universidad Mexiquense del Bicentenario sede Huixquilucan,NA,Secretaría de Educación del Gobierno del Estado de México,15,México,37,Huixquilucan,13,Magdalena Chichicaspa,Av. Las Flores S/N,El Calvario,52773,ueshuixquilucan@umb.mx,-99.31846,19.41021,http://sic.gob.mx/ficha.php?table=universidad&table_id=4261,1725303250,Estado de México,NA,Estado de México
664,"Instituto Juan Pablo II para la Familia, plantel México",4383,"Universidad Anáhuac México Sur, A.C.",15,México,37,Huixquilucan,71,Naucalpan de Juárez,Av. Anáhuac 46,Col. Lomas Anáhuac,52760,mexico@familia.edu.mx,-99.26479,19.40131,http://sic.gob.mx/ficha.php?table=universidad&table_id=664,1612266706,Estado de México,NA,Estado de México
89,"Universidad Anáhuac, campus Norte",-2161,"Investigaciones y Estudios Superiores, S.C.",15,México,37,Huixquilucan,71,Naucalpan de Juárez,Av. Lomas Anáhuac 46,Col. Lomas Anáhuac,52786,anahuac@anahuac.mx,-99.26354,19.40221,http://sic.gob.mx/ficha.php?table=universidad&table_id=89,1715002917,Estado de México,NA,Estado de México
1161,Tecnológico de Estudios Superiores de Huixquilucan,10102,Secretaría de Educación del Gobierno del Estado de México,15,México,37,Huixquilucan,97,Barrio del Río,Paraje El Río s/n,Col. Magdalena Chichicaspa,52773,dir.tes_huixquilucan@hotmail.com,-99.31688,19.40954,http://sic.gob.mx/ficha.php?table=universidad&table_id=1161,1563888688,Estado de México,NA,Estado de México
300,Universidad Albert Einstein,9709,"Universidad Albert Einstein,S.C.",15,México,38,Isidro Fabela,1,Tlazala de Fabela,Carret. Monte Alto 19,Col. Exhacienda San Antonio Bata,54480,informes@uae.edu.mx,-99.39365,19.54653,http://sic.gob.mx/ficha.php?table=universidad&table_id=300,1579613435,Estado de México,NA,Estado de México
1740,"Universidad Tres Cullturas, Campus Ixtapaluca",NA,,15,México,39,Ixtapaluca,1,Ixtapaluca,"Av. Cuauhtemoc  núm. 3, Plaza Galerías Ixtapaluca",Centro,56530,,-98.89002,19.31213,http://sic.gob.mx/ficha.php?table=universidad&table_id=1740,1612873196,Estado de México,NA,Estado de México
4247,"Universidad Mexiquense del Bicentenario, sede Ixtapaluca",14610,Secretaría de Educación del Gobierno del Estado de México,15,México,39,Ixtapaluca,1,Ixtapaluca,"Hacienda La Escondida s/n, entre Hacienda la Cotera y Hacienda del Valparaíso",Col. Geo Villas de Santa Bárbara,56530,uesixtapaluca@umb.mx,-98.89798,19.29935,http://sic.gob.mx/ficha.php?table=universidad&table_id=4247,1725459343,Estado de México,NA,Estado de México
452,"Universidad Azteca, plantel Ixtapaluca",2007,,15,México,39,Ixtapaluca,1,Ixtapaluca,Av. Río San Francisco 9,Col. Zoquiapan Ixtapaluca,56400,plr_inscripciones@universidadazteca.edu.mx,-98.87436,19.30997,http://sic.gob.mx/ficha.php?table=universidad&table_id=452,1612345062,Estado de México,NA,Estado de México
4287,"Universidad Univer Milenium del Estado de México, plantel Ixtapaluca",16010,"SEP/Dirección General de Acreditación, Incorporación y Revalidación",15,México,39,Ixtapaluca,1,Ixtapaluca,Av. Acozac 11,Col. Santa Bárbara,56530,calopez@univermilenium.edu.mx,-98.89369,19.31377,http://sic.gob.mx/ficha.php?table=universidad&table_id=4287,1726163602,Estado de México,NA,Estado de México
2402,Centro Universitario de Arte (CUNART),10957,Secretaría de Educación Pública,15,México,39,Ixtapaluca,1,Ixtapaluca,Calle 18 de Marzo 10,Col. Zoquiapan,56530,cunartmx@gmail.com,-98.8798,19.31453,http://sic.gob.mx/ficha.php?table=universidad&table_id=2402,1721751421,Estado de México,NA,Estado de México
2716,Universidad Privada del Estado de México<br> Campus Ixtapaluca,11579,,15,México,39,Ixtapaluca,1,Ixtapaluca,Zaragoza 55,Col. La Venta,56530,admisiones@upemex.edu.mx,-98.88436,19.31071,http://sic.gob.mx/ficha.php?table=universidad&table_id=2716,1551096088,Estado de México,NA,Estado de México
1167,Tecnológico de Estudios Superiores de Ixtapaluca,10847,"SEP/Tecnológico Nacional de México (TecNM), Gobierno del Estado",15,México,39,Ixtapaluca,4,Coatepec,Carr. Ixtapaluca-Coatepec km. 7,Col. San Juan Distrito de Coatepec,56580,dir_dixtapaluca@tesi.edu.mx,-98.84946,19.37435,http://sic.gob.mx/ficha.php?table=universidad&table_id=1167,1724956237,Estado de México,NA,Estado de México
2175,Universidad del México Contemporáneo,10227,Fundación Vamos Juntos por la Educación,15,México,39,Ixtapaluca,83,Ejido el Capulín,Calle Capulín  44,Col. La Venta,56530,contacto@unimec.edu.mx,-98.88183,19.30361,http://sic.gob.mx/ficha.php?table=universidad&table_id=2175,1559038939,Estado de México,NA,Estado de México
266,Centro Educativo Grupo CEDVA plantel Ixtapan de la Sal,11967,"Grupo CEDVA, A.C.",15,México,40,Ixtapan de la Sal,1,Ixtapan de la Sal,Mariano Escobedo 107,Col. El Huerto,54800,contacto@cedva-alumni.com.mx,-99.67357,18.84349,http://sic.gob.mx/ficha.php?table=universidad&table_id=266,1612264548,Estado de México,NA,Estado de México
3297,Escuela Normal de Ixtapan de la Sal,2800,Secretaría de Educación del Estado de México,15,México,40,Ixtapan de la Sal,1,Ixtapan de la Sal,Av.Alfredo del Mazo s/n,Col. Ixtapita,51907,normalixtapan@edugem.gob.mx,-99.68515,18.84391,http://sic.gob.mx/ficha.php?table=universidad&table_id=3297,1579526098,Estado de México,NA,Estado de México
2164,Universidad de Ixtlahuaca,8401,Universidad Autónoma del Estado de México,15,México,42,Ixtlahuaca,1,Ixtlahuaca de Rayón,Carret. Ixtlahuaca-Jiquipilco Km. 1,,50740,informes@uicui.edu.mx,-99.75264,19.57405,http://sic.gob.mx/ficha.php?table=universidad&table_id=2164,1667217281,Estado de México,NA,Estado de México
4267,Universidad Mexiquense del Bicentenario sede Ixtlahuaca,14245,Secretaría de Educación del Gobierno del Estado de México,15,México,42,Ixtlahuaca,1,Ixtlahuaca de Rayón,Roble Bicentenario s/n,Barrio de San Joaquín,54240,uesixtlahuaca@umb.mx,-99.74134,19.55224,http://sic.gob.mx/ficha.php?table=universidad&table_id=4267,1725381452,Estado de México,NA,Estado de México
3298,Escuela Normal de Ixtlahuaca,1750,Secretaría de Educación del Estado de México,15,México,42,Ixtlahuaca,71,Barrio de San Pedro,Av. Emiliano Zapata s/n,Col. Santo Domingo de Guzmán,50740,lopezmarco_d@normailixtlahuaca.edu.mx,-99.77227,19.58042,http://sic.gob.mx/ficha.php?table=universidad&table_id=3298,1576061480,Estado de México,NA,Estado de México
4274,Universidad Mexiquense del Bicentenario sede Xalatlaco,14245,Secretaría de Educación del Gobierno del Estado de México,15,México,43,Xalatlaco,1,Xalatlaco,Los Capulines s/n,Barrio de San Juan,52680,uesxalatlaco@umb.mx,-99.41554,19.1676,http://sic.gob.mx/ficha.php?table=universidad&table_id=4274,1725389205,Estado de México,NA,Estado de México
1743,Universidad Tecnológica Iberoamericana,8978,,15,México,43,Xalatlaco,1,Xalatlaco,Carr. Tenango - La Marquesa km. 20.5,Col. San Bartolo,52680,uteciberoamericana@prodigy.net.mx,-99.43955,19.18194,http://sic.gob.mx/ficha.php?table=universidad&table_id=1743,1551193694,Estado de México,NA,Estado de México
2351,Centro Educativo Grupo CEDVA Plantel Jilotepec,10957,"Grupo CEDVA, A.C.",15,México,45,Jilotepec,1,Jilotepec de Molina Enríquez,Av. Vicente Guerrero,Centro,54240,contacto@cedva-alumni.com.mx,-99.53217,19.95339,http://sic.gob.mx/ficha.php?table=universidad&table_id=2351,1612264595,Estado de México,NA,Estado de México
636,Universidad Continental,11110,,15,México,45,Jilotepec,1,Jilotepec de Molina Enríquez,Av. Guerrero 265,La Venta,54240,cumrectoria@yahoo.com.mx,-99.53229,19.95383,http://sic.gob.mx/ficha.php?table=universidad&table_id=636,1481217556,Estado de México,NA,Estado de México
4269,"Universidad Mexiquense del Bicentenario, sede Jilotepec",14245,Secretaría de Educación del Gobierno del Estado de México,15,México,45,Jilotepec,110,Ejido de Jilotepec,Carr. Jilotepec-Chiapa de Mota margen derecho Km 7,,54240,uesjilotepec@umb.mx,-99.5812,19.91197,http://sic.gob.mx/ficha.php?table=universidad&table_id=4269,1725462556,Estado de México,NA,Estado de México
1162,Tecnológico de Estudios Superiores de Jilotepec,10102,SEP/Tecnológico Nacional de México (TecNM),15,México,45,Jilotepec,115,El Magueyal,Carr. Jilotepec a Chapa de Mota km 6.5,Ejido de Jilotepec,54240,dir_jilotepec@tecnm.mx,-99.58094,19.91613,http://sic.gob.mx/ficha.php?table=universidad&table_id=1162,1724779574,Estado de México,NA,Estado de México
4262,Universidad Mexiquense del Bicentenario sede Jiquipilco,14245,Secretaría de Educación del Gobierno del Estado de México,15,México,47,Jiquipilco,1,Jiquipilco,"Carr. San Felipe Santiago, margen izquierdo, km 1","Col. Ex Hacienda San José del Sitio, El Aserradero",50833,uesjiquipilco@umb.mx,-99.67191,19.59248,http://sic.gob.mx/ficha.php?table=universidad&table_id=4262,1725385233,Estado de México,NA,Estado de México
1165,Tecnológico de Estudios Superiores de Jocotitlán,10227,"SEP/Tecnológico Nacional de México (TecNM), Gobierno del Estado",15,México,48,Jocotitlán,1,Ciudad de Jocotitlán,Carr. Toluca-Atlacomulco km 44.8,Ejido de San Juan y San Agustín,50700,difusion@tesjo.edu.mx,-99.80185,19.67574,http://sic.gob.mx/ficha.php?table=universidad&table_id=1165,1724265020,Estado de México,NA,Estado de México
4125,"Universidad para el Bienestar Benito Juárez García, sede Juchitepec",18107,SEP/Organismo Coordinador de las Universidades para el Bienestar Benito Juárez García,15,México,50,Juchitepec,1,Juchitepec de Mariano Rivapalacio,Entronque a Carr. Xochimilco-Oaxtepec km 6.5,,56860,dirvinculacion@ubbj.edu.mx,-98.96318,19.11434,http://sic.gob.mx/ficha.php?table=universidad&table_id=4125,1719932419,Estado de México,NA,Estado de México
4266,Universidad Mexiquense del Bicentenario sede Lerma,NA,,15,México,51,Lerma,1,Lerma de Villada,Av. Industria Poniente S/N,Isidro Fabela,52004,ueslerma@umb.mx,-99.54459,19.30104,http://sic.gob.mx/ficha.php?table=universidad&table_id=4266,1725305350,Estado de México,NA,Estado de México
468,Universidad Autónoma Metropolitana sede Lerma,11844,,15,México,51,Lerma,1,Lerma de Villada,Av. de las Garzas  10,Col. El Panteón,52005,cda@correo.ler.uam.mx,-99.50165,19.29161,http://sic.gob.mx/ficha.php?table=universidad&table_id=468,1562679530,Estado de México,NA,Estado de México
183,Universidad Tecnológica del Valle de Toluca,11438,Secretaría de Educación del Gobierno del Estado de México,15,México,51,Lerma,26,Santa María Atarasquillo,Carretera del Departamento del D.F. km 7.5,Col. Santa María Tarasquillo,52050,utvalledetoluca@prodigy.net.mx,-99.47736,19.34127,http://sic.gob.mx/ficha.php?table=universidad&table_id=183,1551187989,Estado de México,NA,Estado de México
4182,Instituto Tecnológico de Toluca,NA,SEP/Tecnológico Nacional de México (TecNM),15,México,54,Metepec,1,Metepec,Av. Tecnológico s/n,Col. Agrícola Bellavista,52149,info@toluca.tecnm.mx,-99.57753,19.25864,http://sic.gob.mx/ficha.php?table=universidad&table_id=4182,1724100031,Estado de México,NA,Estado de México
3351,"Instituto Universitario Franco Inglés de México, S.C.",10592,Universidad Autónoma del Estado de México,15,México,54,Metepec,1,Metepec,Calle Árbol de la Vida Norte 132,Col. Bellavista,52172,contacto@iufim.com.mx,-99.59281,19.25164,http://sic.gob.mx/ficha.php?table=universidad&table_id=3351,1563366831,Estado de México,NA,Estado de México
2177,"Colegio de Estudios de Posgrado, plantel Zacango",8401,Secretaría de Educación Pública del Estado de México,15,México,54,Metepec,1,Metepec,Calle Vicente Guerrero 227,Fracc. Rancho  Dolores,52140,informes@colposgrado.edu.m,-99.60205,19.2461,http://sic.gob.mx/ficha.php?table=universidad&table_id=2177,1576071008,Estado de México,NA,Estado de México
2677,"Universidad Latinoamericana, Campus Metepec",2063,,15,México,54,Metepec,34,San Francisco Coaxusco,"Av. Benito Juárez García 1039 Norte, Local 102",Col. La Purísima,52156,,-99.62374,19.26488,http://sic.gob.mx/ficha.php?table=universidad&table_id=2677,1550588550,Estado de México,NA,Estado de México
1595,"Universidad Interamericana para el Desarrollo, Sede Toluca",12303,,15,México,54,Metepec,34,San Francisco Coaxusco,Blvd. Toluca Metepec 239,La Michoacana,52166,toluca@unid.mx,-99.62561,19.25807,http://sic.gob.mx/ficha.php?table=universidad&table_id=1595,1550586401,Estado de México,NA,Estado de México
2665,Universidad IUEM,9003,,15,México,54,Metepec,34,San Francisco Coaxusco,Blvd. Toluca Metepec Norte 814,Col. Hípico,NA,info@universidadiuem.edu.mx,-99.62912,19.26187,http://sic.gob.mx/ficha.php?table=universidad&table_id=2665,1550588139,Estado de México,NA,Estado de México
2688,"Universidad Mexiquense, Unidad Metepec",14264,Universidad Autónoma del Estado de México,15,México,54,Metepec,34,San Francisco Coaxusco,Av. Gobernadores 935,La Providencia,52140,admision@umex.edu.mx,-99.60195,19.27408,http://sic.gob.mx/ficha.php?table=universidad&table_id=2688,1724271022,Estado de México,NA,Estado de México
1742,"Universidad TecMilenio, campus Toluca",12815,"Instituto Tecnológico y de Estudios Superiores de Monterrey (ITESM)/Ensañanza e Investigación Superior, A.C.",15,México,54,Metepec,38,San Jorge Pueblo Nuevo,Guadalupe Victoria 221 Nte.,Col. las Jaras Metepec,52160,informes@tecmilenio.edu.mx,-99.62666,19.254,http://sic.gob.mx/ficha.php?table=universidad&table_id=1742,1703856826,Estado de México,NA,Estado de México
1730,UVM Toluca - Universidad del Valle de México,12053,"Universidad del Valle de México, S.C.",15,México,54,Metepec,38,San Jorge Pueblo Nuevo,Av. de las Palmas Pte. 439,Col. San Jorge Pueblo Nuevo,52164,socialcontactcenter1@uvmnet.edu,-99.61461,19.24717,http://sic.gob.mx/ficha.php?table=universidad&table_id=1730,1717091246,Estado de México,NA,Estado de México
3323,Centro Angloeducativo Satélite,NA,Grupo Educativo Anglo Americano,15,México,57,Naucalpan de Juárez,1,Naucalpan de Juárez,Blvd. Manuel Avila Camacho,Col. La Florida,53160,satelite@angloamericano.com.mx,-99.23629,19.49221,http://sic.gob.mx/ficha.php?table=universidad&table_id=3323,1612866115,Estado de México,NA,Estado de México
290,Centro Universitario de Mercadotecnia y Publicidad,6889,Centro Universitario de Mercadotecnia y Publicidad S.C.,15,México,57,Naucalpan de Juárez,1,Naucalpan de Juárez,Cda.de la Florecita 1,Col. Santa Cruz del Monte,53120,claudiaruiz@hotmail.com,-99.25032,19.51631,http://sic.gob.mx/ficha.php?table=universidad&table_id=290,1619006087,Estado de México,NA,Estado de México
657,UVM Lomas Verdes - Universidad del Valle de México,4692,Universidad del Valle de México (UVM),15,México,57,Naucalpan de Juárez,1,Naucalpan de Juárez,Paseo de las Aves 1,Col. San Mateo Nopala,53220,socialcontactcenter1@uvmnet.edu,-99.2627,19.50659,http://sic.gob.mx/ficha.php?table=universidad&table_id=657,1717188081,Estado de México,NA,Estado de México
33,Inter Instituto Educativo,1096,,15,México,57,Naucalpan de Juárez,1,Naucalpan de Juárez,Av. Lomas Verdes núm. 2,Col. Lomas Verdes,53120,info@inter.edu.mx,-99.25899,19.50755,http://sic.gob.mx/ficha.php?table=universidad&table_id=33,1612868036,Estado de México,NA,Estado de México
413,Universidad de Norteamérica,8539,,15,México,57,Naucalpan de Juárez,1,Naucalpan de Juárez,Av. Lomas Verdes 64,Col. Lomas Verdes,53100,info@vvs.un.mx,-99.2535,19.50408,http://sic.gob.mx/ficha.php?table=universidad&table_id=413,1564567317,Estado de México,NA,Estado de México
391,Centro Universitario de Integración Humanística,-249,Asociación Satélite de Estudios Culturales. A.C.,15,México,57,Naucalpan de Juárez,1,Naucalpan de Juárez,Calle Colibrí 6 1a. Secc.,Col. Lomas Verdes,53120,contacto@cuih.edu.mx,-99.26555,19.5083,http://sic.gob.mx/ficha.php?table=universidad&table_id=391,1562849039,Estado de México,NA,Estado de México
2374,"Universidad Justo Sierra, Plantel San Mateo",7305,Universidad Justo Sierra,15,México,57,Naucalpan de Juárez,1,Naucalpan de Juárez,Av. Los Cipreses 2010,Col. Las Ánimas,53229,,-99.31413,19.4688,http://sic.gob.mx/ficha.php?table=universidad&table_id=2374,1619270766,Estado de México,NA,Estado de México
1482,"Universidad Insurgentes, Plantel Toreo",12784,Universidad Insurgentes,15,México,57,Naucalpan de Juárez,1,Naucalpan de Juárez,Av. Ingenieros Militares 97,Col. Lomas de Sotelo,53390,,-99.21512,19.45726,http://sic.gob.mx/ficha.php?table=universidad&table_id=1482,1643037102,Estado de México,NA,Estado de México
1735,Facultad de Estudios Superiores Acatlán,1885,"Universidad Autónoma de México, UNAM",15,México,57,Naucalpan de Juárez,1,Naucalpan de Juárez,Av. Jardines de San Mateo s/n,Col. Santa Cruz Acatlán,53150,direccion@acatlan.unam.mx,-99.2462,19.4837,http://sic.gob.mx/ficha.php?table=universidad&table_id=1735,1722459451,Estado de México,NA,Estado de México
532,"Universidad Mexicana, Plantel Satélite",8788,,15,México,57,Naucalpan de Juárez,1,Naucalpan de Juárez,Circuito Poetas 37,Cd. Satélite,53100,umsat_coorrelaciones@unimex.edu.mx,-99.24248,19.50003,http://sic.gob.mx/ficha.php?table=universidad&table_id=532,1632993282,Estado de México,NA,Estado de México
1590,"Universidad ICEL, Campus Lomas Verdes",7305,Universidad ICEL,15,México,57,Naucalpan de Juárez,1,Naucalpan de Juárez,Huizache 16,Col. Santiago Occipaco,53250,norajuarez@icel.edu.mx,-99.26796,19.5063,http://sic.gob.mx/ficha.php?table=universidad&table_id=1590,1579529361,Estado de México,NA,Estado de México
2745,Universidad Tecnológica Latinoamericana en Línea (UTEL) Sede de investigación y desarrollo,14000,,15,México,57,Naucalpan de Juárez,1,Naucalpan de Juárez,Calzada de la Naranja 159,Fracc. Industrial Alce Blanco,53370,,-99.22723,19.47863,http://sic.gob.mx/ficha.php?table=universidad&table_id=2745,1552058378,Estado de México,NA,Estado de México
550,Universidad Tominaga Nakamoto,7526,,15,México,57,Naucalpan de Juárez,1,Naucalpan de Juárez,Luis Freg 12,Col. Lomas de Sotelo,53390,,-99.21611,19.45597,http://sic.gob.mx/ficha.php?table=universidad&table_id=550,1618921703,Estado de México,NA,Estado de México
649,"Escuela Superior de Ingeniería y Arquitectura ESIA, Unidad Tecamachalco",714,Instituto Politécnico Nacional,15,México,57,Naucalpan de Juárez,1,Naucalpan de Juárez,Av. Fuente de Los Leones 28,Col. Lomas de Tecamachalco,53950,,-99.22961,19.43035,http://sic.gob.mx/ficha.php?table=universidad&table_id=649,1563797815,Estado de México,NA,Estado de México
209,"Universidad Tecnológica de México, Campus Ecatepec",11688,Universidad Tecnológica de México (UNITEC),15,México,58,Nezahualcóyotl,1,Ciudad Nezahualcóyotl,Av. Central 375,Col. Ejidos Tulpetlac,55107,fsonisam@mail.unitec.mx,-99.04942,19.48671,http://sic.gob.mx/ficha.php?table=universidad&table_id=209,1551106573,Estado de México,NA,Estado de México
